System,Version,SLOC,Files,Exprs,Stmts,Variable Variables,Variable Function Calls,Variable Method Calls,Variable News,Variable Properties,Variable Class Constants,Variable Static Calls,Variable Static Targets,Variable Static Properties,Variable Static Property Targets,All Variable Features,Magic Sets,Magic Gets,Magic isSets,Magic Unsets,Magic Calls,Magic Static Calls,All Magic Methods,Total Includes,Dynamic Includes,Eval,Create Function Uses,All Eval Features,CallUserFunc,CallUserFuncArray,CallUserMethod,CallUserMethodArray,All Dynamic Invocations
phpMyAdmin,3.4.7,101886,400,344822,47741,110,72,6,1,8,0,0,0,0,0,197,1,1,0,0,0,0,2,840,43,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.8,101916,400,344880,47759,110,72,6,1,8,0,0,0,0,0,197,1,1,0,0,0,0,2,840,44,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.9,101942,400,344957,47776,110,72,6,1,8,0,0,0,0,0,197,1,1,0,0,0,0,2,840,44,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.10.2,103081,346,359352,48907,110,72,6,1,8,0,0,0,0,0,197,1,1,0,0,0,0,2,841,45,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.10.1,103079,346,359350,48906,110,72,6,1,8,0,0,0,0,0,197,1,1,0,0,0,0,2,841,45,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.10,103079,346,359350,48906,110,72,6,1,8,0,0,0,0,0,197,1,1,0,0,0,0,2,841,45,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.11.1,103094,346,359386,48913,110,72,6,1,8,0,0,0,0,0,197,1,1,0,0,0,0,2,841,45,6,6,12,0,0,0,0,0
phpMyAdmin,3.4.11,103092,346,359385,48913,110,72,6,1,8,0,0,0,0,0,197,1,1,0,0,0,0,2,841,45,6,6,12,0,0,0,0,0
phpMyAdmin,3.5.0,125491,441,395171,56543,112,34,6,8,8,0,0,0,0,0,168,1,1,0,0,1,0,3,1047,53,9,6,15,0,0,0,0,0
phpMyAdmin,3.5.1,125288,438,394777,56480,112,34,6,8,8,0,0,0,0,0,168,1,1,0,0,1,0,3,1045,53,9,6,15,0,0,0,0,0
phpMyAdmin,3.5.2.1,125675,438,394855,56485,112,34,6,8,8,0,0,0,0,0,168,1,1,0,0,1,0,3,1046,53,9,6,15,0,0,0,0,0
phpMyAdmin,3.5.2.2,125683,438,394862,56487,112,34,6,8,8,0,0,0,0,0,168,1,1,0,0,1,0,3,1046,53,9,6,15,0,0,0,0,0
phpMyAdmin,3.5.2,125673,438,394850,56483,112,34,6,8,8,0,0,0,0,0,168,1,1,0,0,1,0,3,1045,53,9,6,15,0,0,0,0,0
phpMyAdmin,3.5.3,125826,438,395181,56547,112,34,6,8,8,0,0,0,0,0,168,1,1,0,0,1,0,3,1046,53,9,6,15,0,0,0,0,0
